Urls,Filename,Name,Rating,Review,Specification
https://www.daraz.com.np/products/asus-zenbook-17-fold-ux9702-i7-1250u-16-gb-1tb-ssd-intel-iris-xe-graphics-173-unfolded-oled-and-125-folded-display-i120755534-s1032922877.html?search=1,fa24419ea6.csv,"Asus zenbook 17 fold ux9702 ,i7, 1250u, 16 gb, 1tb ssd, intel® iris xe graphics, 17.3"" unfolded oled and 12.5'' folded display",0,0,Brand ASUS SKU 120755534_NP-1032922877 Display Size 17.3 Inch CPU Cores Not Specified Ram Memory 16GB Storage Capacity 1TB Processor Intel Operating System Windows Generation 12th
https://www.daraz.com.np/products/asus-vivobook-15-x1502za-i7-12th-gen-core-8gb-512gb-ssd-156-display-windows11-backlit-keyboard-fingerprint-nagmani-international-i120748228-s1034111659.html?search=1,68e12cb3b5.csv,"Asus Vivobook 15 X1502ZA, i7, 12th Gen Core, 8Gb, 512Gb SSD, 15.6"" Display, Windows11, Backlit Keyboard, Fingerprint | Nagmani International",0,0,Brand ASUS SKU 120748228_NP-1034111659 Display Size 15.6 Inch Operating System Windows CPU Cores Not Specified Ram Memory 8GB Storage Capacity 512GB Processor Intel Generation 12th
https://www.daraz.com.np/products/asus-vivobook-14x-k3405-13th-gen-intel-i7-13700h-16gb-ram-512gb-nvme-ssd-140-inch-wuxga-windows-11-bagpack-mouse-2-years-intl-warranty-nagmani-international-i128622586-s1036276538.html?search=1,c4bed7b6d8.csv,"ASUS Vivobook 14X (K3405) - 13th Gen Intel i7 13700H, 16GB RAM, 512GB NVMe SSD, 14.0-inch, WUXGA , Windows 11, Bagpack, Mouse, 2 Years Int'l Warranty - Nagmani International",0,0,Brand ASUS SKU 128622586_NP-1036276538 Display Size 14 Inch Operating System Windows CPU Cores Not Specified Ram Memory 16GB Storage Capacity 512GB Processor Intel Core i7 Generation 13th
https://www.daraz.com.np/products/dell-vostro-15-3520-intel-core-i5-1235u-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-card-156-fhd-display-i131413484-s1038256688.html?search=1,f58e99cf0f.csv,"Dell Vostro 15 3520 Intel Core i5 - 1235U Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics Card | 15.6"" FHD Display",0,0,Brand No Brand SKU 131413484_NP-1038256688 Display Size 15.6 Inch Operating System Windows CPU Cores Not Specified Ram Memory 8GB Storage Capacity 512GB Processor Intel Core i5 Generation 12th
https://www.daraz.com.np/products/dell-inspiron-15-3515-amd-ryzen-3-3250u-4gb-1tb-radeon-graphics-fhd-i105378196-s1032048623.html?search=1,496e8bdf51.csv,Dell Inspiron 15 3515 AMD Ryzen 3 3250U 4GB 1TB Radeon Graphics FHD,0,0,Brand Dell SKU 105378196_NP-1032048623 Graphic Card AMD Ram Memory 4GB Operating System Windows Generation Not Specified CPU Cores Octa Core Storage Capacity 1TB Touch No Storage Type HDD Touch Pad Yes Display Size 15.6 Inch Wireless Connectivity WIFI + Bluetooth Graphics memory 1GB & Under Processor AMD Model No. 3515
https://www.daraz.com.np/products/asus-tuf-dash-f15-2022-fx517zm-hn215w-i5-12450h-16gb-512gb-ssd-gen-3-rtx-3060-156-fhd-144hz-i128034895-s1035106206.html?search=1,0ec631be6d.csv,Asus TUF Dash F15 (2022) FX517ZM-HN215W - i5 12450H | 16GB | 512GB SSD Gen 3| RTX 3060 | 15.6 FHD 144Hz,0,0,Brand ASUS SKU 128034895_NP-1035106206 Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows RAM Memory 16GB Model No. Asus TUF Dash F15 (2022) FX517ZM Touch Pad Yes Graphic Card NVIDIA GeForce RTX storage_capacity_new 512GB Processor Intel Core i5 Storage Type SSD Touch No Graphics memory 6GB Generation 12th Warranty Policy EN Physical damage not included
https://www.daraz.com.np/products/msi-laptop-modern-14-b10mw-10th-gen-i5-10210u-8gb-ddr4-ram-256gb-nvme-ssd-140-full-hd-ips-backlit-keyboard-light-weight-i114877875-s1031309160.html?search=1,5efa0ed0a6.csv,"MSI Laptop Modern 14 B10MW (10th Gen i5-10210U | 8GB DDR4 RAM | 256GB NVMe SSD | 14.0"" Full HD IPS | Backlit Keyboard | Light Weight)",0,0,Brand MSI SKU 114877875_NP-1031309160 Wireless Connectivity WIFI + Bluetooth Display Size 14 Inch Operating System Windows CPU Cores Quad Core Ram Memory 8GB Camera Front (Megapixels) Below 5 MP Model No. Modern 14 B10MW Input Output ports HDMI AC Adapter Yes Graphic Card Integrated Battery Life 1-5 Hour Storage Capacity 256GB Processor Intel Storage Type SSD Graphics memory Integrated Graphics Card Generation 10th Warranty Policy EN Carry in
https://www.daraz.com.np/products/lenovo-yoga-6-2023-ryzen-7-1tb-ssd-16gb-ram-133-x360-2in1-laptop-i129102505-s1037114554.html?search=1,4867fb3d00.csv,"Lenovo Yoga 6 2023 Ryzen 7 1TB ssd 16GB RAM 13.3"" x360 2in1 laptop",0,0,"Brand No Brand SKU 129102505_NP-1037114554 Condition New Number Of Cpu Cores Octa-core Processor AMD Warranty Policy EN 1 Year as per the terms and conditions mentioned on the warranty card. NO warranty of Touch, Screen and Upper Panel."
https://www.daraz.com.np/products/lenovo-ideapad-flex-5-14iau7-i5-12th-gen-8gb-ram512gb-ssd14-wuxga-touchscreen-2in1-laptop-i125143914-s1033982081.html?search=1,445d281d3f.csv,Lenovo Ideapad Flex 5 14IAU7 i5 12th Gen 8Gb Ram/512Gb Ssd/14″ WUXGA Touchscreen 2in1 Laptop,0,0,Brand No Brand SKU 125143914_NP-1033982081 ram_memory 8GB Operating System Windows Generation 12th storage_capacity_new 512GB Touch Yes Processor Type Intel Storage Type SSD Touch Pad Yes CPU Speed (GHz) 4-5 Ghz Display Size 14 Inch Wireless Connectivity WIFI + Bluetooth Processor Intel Core i5 Model No. Ideapad Flex 5 14IAU7
https://www.daraz.com.np/products/msi-modern-14-c12mo-laptop-12th-gen-intel-core-i5-16gb-ram-512gb-ssd-14-fhd-ips-wi-fi-6-backlit-keyboard-usb-c-14kg-i129962601-s1037839370.html?search=1,7504a44041.csv,"MSI Modern 14 C12MO Laptop (12th Gen Intel Core i5 | 16GB RAM | 512GB SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | 1.4KG)",0,0,Brand MSI SKU 129962601_NP-1037839370 Wireless Connectivity WIFI + Bluetooth Display Size 14 Inch Operating System DOS CPU Cores Not Specified Ram Memory 16GB Camera Front (Megapixels) Below 5 MP Input Output ports HDMI AC Adapter Yes Graphic Card Intel Integrated Battery Life 1-5 Hour Storage Capacity 512GB Processor Intel Core i5 Storage Type SSD Graphics memory Integrated Graphics Card Generation 12th Warranty Policy EN Manufacturing defects
https://www.daraz.com.np/products/dell-vostro-3520-i5-11th-8gb-256gb-156-fhd-i128919087-s1036900875.html?search=1,b5418e098a.csv,Dell Vostro 3520 i5 11th 8GB 256GB 15.6 FHD,0,0,Brand No Brand SKU 128919087_NP-1036900875 Condition New Number Of Cpu Cores Not Specified Processor Not Specified
https://www.daraz.com.np/products/dell-latitude-3440-i5-1235u-8gb-ram-512gb-ssd-non-backlit-ubt-3-years-warranty-i131378913-s1038235403.html?search=1,e28d0971f7.csv,Dell Latitude 3440 - i5 -1235U | 8GB RAM | 512GB SSD | Non-Backlit | UBT | 3 Years Warranty,0,0,Brand Dell SKU 131378913_NP-1038235403 Wireless Connectivity WIFI + Bluetooth Display Size 14 Inch Operating System Linux/Ubuntu CPU Cores Not Specified Ram Memory 8GB Model No. Latitude 3440 Touch Pad Yes Graphic Card Intel Storage Capacity 512GB Processor Intel Core i5 Storage Type SSD Touch No Graphics memory 1GB & Under Generation 12th Warranty Policy EN Physical damage not included.
https://www.daraz.com.np/products/dell-vostro-3400-i3-11th-gen-8gb-ram-256gb-ssd-14-fhd-i128919070-s1036913276.html?search=1,c0e3037b5b.csv,Dell Vostro 3400 i3 11th Gen 8GB RAM 256GB SSD 14 FHD,0,0,Brand No Brand SKU 128919070_NP-1036913276 Condition New Number Of Cpu Cores Not Specified Processor Not Specified
https://www.daraz.com.np/products/dell-vostro-3520intel-core-i5-1235u-processor512gb-ssd16gb-ramintel-uhd-graphics-card156-fhd-display-i130167135-s1038234752.html?search=1,4e69ca77b3.csv,"Dell Vostro 3520(Intel core i5-1235U Processor/256GB SSD/8GB RAM/Intel UHD graphics Card/15.6"" FHD Display)",0,0,Brand No Brand SKU 130167135_NP-1038234752 CPU Speed (GHz) 1.5 Wireless Connectivity Wifi Display Size 15.6 Inch Operating System Windows CPU Cores Octa Core Ram Memory 8GB Camera Front (Megapixels) Below 5 MP Model No. Dell vostro 3520 i5 12th generation Touch Pad Yes Input Output ports USB 3.0 AC Adapter Yes Graphic Card Intel Battery Life 1-5 Hour Storage Capacity 256GB Processor Intel Core i5 Storage Type SSD Touch No Graphics memory Integrated Graphics Card Generation 12th Warranty Policy EN No warranty on physical damaged.
https://www.daraz.com.np/products/hp-spectre-x360-14-2023-2-in-1-i7-13th-gen-16gb-ram-512gb-ssd-135-wuxga-3072x1920-display-touchscreen-i128076024-s1035136648.html?search=1,1632dc1a18.csv,"HP Spectre x360 14 2023 2-in-1 i7 13th Gen / 16GB RAM / 512GB SSD / 13.5"" WUXGA (3072x1920) display TouchScreen",0,0,Brand No Brand SKU 128076024_NP-1035136648 storage_capacity_new 512GB ram_memory 16GB Display Size Not Specified Operating System Windows Generation Not Specified Processor Not Specified
https://www.daraz.com.np/products/asus-zenbook-14x-oled-145-touch-screen-laptop-intel-core-i7-13700h-ram-16gb-ssd-512gb-intel-iris-xe-i128990895-s1036968984.html?search=1,809bdc30a6.csv,"Asus ZenBook 14X OLED 14.5"" Touch-Screen Laptop - Intel Core i7-13700H - RAM 16GB - SSD 512GB - Intel Iris Xe",0,0,Brand No Brand SKU 128990895_NP-1036968984 Condition New Number Of Cpu Cores Not Specified Processor Intel Core i7 Warranty Policy EN No Warranty if burn or external damage
https://www.daraz.com.np/products/dell-inspiron-g15-5515-amd-ryzen-7-5800h-8gb-512ssd-nvidia-rtx-3050-4gb-gddr6-fhd-win-11-i118690520-s1032519514.html?search=1,89176fa146.csv,Dell Inspiron G15 5515 AMD Ryzen 7 5800H 8GB 512SSD NVIDIA RTX 3050 4GB GDDR6 FHD Win 11,0,0,Brand Dell SKU 118690520_NP-1032519514 Graphic Card NVIDIA GeForce RTX RAM Memory 8GB Operating System Windows Generation Not Specified storage_capacity_new 512GB Touch No Storage Type SSD Touch Pad Yes Display Size 15.6 Inch Wireless Connectivity WIFI + Bluetooth Graphics memory 4GB Processor Ryzen 7 Model No. 5515
https://www.daraz.com.np/products/msi-laptop-modern-15-a11mu-11th-gen-i5-1155g7-8-gb-ram-512gb-ssd-156-fhd-100-srgb-backlit-keyboard-usb-c-win-10-home-i115314712-s1034244760.html?search=1,2368368a30.csv,"MSI Laptop Modern 15 A11MU (11th Gen i5 -1155G7 | 8 GB RAM | 512GB SSD | 15.6"" FHD 100% sRGB | Backlit Keyboard | USB-C | Win 10 Home)",0,0,Brand MSI SKU 115314712_NP-1034244760 Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows CPU Cores Quad Core Ram Memory 8GB Camera Front (Megapixels) Below 5 MP Model No. Modern 15 A11MU Input Output ports HDMI AC Adapter Yes Graphic Card Integrated Battery Life 1-5 Hour Storage Capacity 512GB Processor Intel Storage Type SSD Graphics memory Integrated Graphics Card Generation 11th Warranty Policy EN Carry in
https://www.daraz.com.np/products/msi-modern-14-b11mou-i5-11th-gen-1155g7-8gb-ram-512gb-ssd-140-fhd-ips-backlit-keyboard-usb-c-win-10-i114882210-s1034232915.html?search=1,7e54658027.csv,"MSI Modern 14 B11MOU ( i5-11th Gen 1155G7 | 8GB RAM | 512GB SSD | 14.0"" FHD IPS | Backlit Keyboard | USB-C | Win 10)",0,0,Brand MSI SKU 114882210_NP-1034232915 Ram Memory 8GB Operating System Windows Generation 11th CPU Cores Quad Core Storage Capacity 512GB Display Size 14 Inch Processor Intel Warranty Policy EN Carry in
https://www.daraz.com.np/products/msi-laptop-creator-m16-a11uc-11th-gen-i7-11800h-16gb-512gb-nvidia-rtx-3050-4gb-16-25601600-qhd-100-dci-p3-color-gamut-win-10-i114885332-s1034246727.html?search=1,ae4af2eb63.csv,"MSI Laptop Creator M16 A11UC | 11th Gen i7-11800H | 16GB | 512GB | NVIDIA RTX 3050-4GB | 16"" 2560*1600 QHD+, 100% DCI-P3 Color Gamut | Win 10)",0,0,Brand MSI SKU 114885332_NP-1034246727 Wireless Connectivity WIFI + Bluetooth Display Size 15 Inch Operating System Windows Camera Front (Megapixels) Below 5 MP RAM Memory 16GB Model No. Creator M16 A11UC AC Adapter No Graphic Card NVIDIA Battery Life 1-5 Hour storage_capacity_new 512GB Processor Intel Storage Type SSD Touch No Graphics memory 4GB Generation 11th Warranty Policy EN Carry in
https://www.daraz.com.np/products/chuwi-corebook-x-14-windows-10-home8gb-lpddr4512gb-ssd2k-resolution-ips-display-metal-thin-body-light-and-portable-free-gift-i106045173-s1027938418.html?search=1,9665f26c63.csv,"CHUWI CoreBook X 14"" Windows 10 Home丨8GB LPDDR4丨512GB SSD丨2K Resolution IPS Display, Metal Thin Body, Light And Portable + Free Gift",0,0,Brand CHUWI SKU 106045173_NP-1027938418 Generation Not Specified CPU Cores Quad Core Processor Intel Celeron Warranty Policy EN Manufacturing defects only Ram Memory 8GB Operating System Windows 10 Storage Capacity 512GB Display Size 14 Inch
https://www.daraz.com.np/products/dell-inspiron-15-3535-ryzen-3-7320u-8gb-512gb-radeon-graphics-fhd-2-years-warranty-i129700626-s1037569812.html?search=1,4d6ae15441.csv,Dell Inspiron 15 3535 - Ryzen 3 7320U | 8GB | 512GB | Radeon Graphics | FHD | 2 Years Warranty,0,0,Brand Dell SKU 129700626_NP-1037569812 Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows CPU Cores Not Specified Ram Memory 8GB Model No. 3535 Touch Pad Yes AC Adapter Yes Graphic Card AMD Radeon Storage Capacity 512GB Processor Ryzen 3 Quad Core Storage Type SSD Touch No Graphics memory 1GB & Under Generation Not Specified Warranty Policy EN Physical Damage not included.
https://www.daraz.com.np/products/xlab-x-book-series-xl-156p-laptop-accessories-security-software-i110403940-s1029929443.html?search=1,bd44e21288.csv,xLab x-Book Series XL-156P Laptop + Accessories + Security & Software,0,0,Brand XLAB SKU 110403940_NP-1029929443 Battery Life 6-10 Hour Graphic Card Intel Generation 10th CPU Cores Quad Core CPU Speed (GHz) 2-3GHz Wireless Connectivity WIFI + Bluetooth Processor Intel Core i3 Model No. XL-156P Ram Memory 8GB Operating System Windows 10 Storage Capacity 256GB Touch Pad Yes Display Size 15.6 Inch Camera Front (Megapixels) Below 5 MP Input Output ports HDMI AC Adapter Yes Graphics memory 4GB
https://www.daraz.com.np/products/dell-latitude-3440-i5-1235u-8gb-ram-512gb-ssd-non-backlit-ubt-3-years-warranty-i131385558-s1038231773.html?search=1,dbbe499391.csv,Dell Latitude 3440 - i5 -1235U | 8GB RAM | 512GB SSD | Non Backlit | UBT | 3 Years Warranty,0,0,Brand Dell SKU 131385558_NP-1038231773 Wireless Connectivity WIFI + Bluetooth Display Size 14 Inch Operating System Linux/Ubuntu CPU Cores Not Specified Ram Memory 8GB Model No. Latitude 3440 Touch Pad Yes Graphic Card Intel Storage Capacity 512GB Processor Intel Core i5 Storage Type SSD Touch No Graphics memory 1GB & Under Generation 12th Warranty Policy EN Physical damage not included.
https://www.daraz.com.np/products/dell-vostro-3520-core-i5-12th-gen-8gb-ram512gbssd156fhd-nvidia-mx550-2gb-gfx-i128916883-s1036904579.html?search=1,dc2ecc27a1.csv,"Dell Vostro 3520 Core i5 12th Gen /8GB RAM/512GBSSD/15.6""FHD/ Nvidia MX550 2GB GFX",0,0,Brand No Brand SKU 128916883_NP-1036904579 Display Size Not Specified Operating System Others CPU Cores Not Specified Ram Memory Not Specified Storage Capacity Not Specified Processor Not Specified Generation Not Specified
https://www.daraz.com.np/products/dell-inspiron-14-7430-i7-13th-gen-1355u-16gb-512gb-ssd-intel-iris-xe-fhd-touch-2-in-1-backlit-keyboard-fingerprint-2-years-warranty-i128210875-s1035344772.html?search=1,f704e949f8.csv,Dell Inspiron 14 7430 i7 13th Gen - 1355U | 16GB | 512GB SSD | Intel Iris Xe | FHD Touch 2-in-1| Backlit Keyboard | Fingerprint | 2 Years Warranty,0,0,Brand Dell SKU 128210875_NP-1035344772 Display Size 14 Inch Operating System Windows CPU Cores Not Specified Ram Memory 16GB Storage Capacity 512GB Processor Intel Core i7 Generation 13th Warranty Policy EN Physical damage not included.
https://www.daraz.com.np/products/mi-redmibook-15-core-i3-11th-gen8-gb256-gb-ssdwindows-10-home156-inch3962-cms-fhd-anti-glarems-officecharcoal-gray18-kg-thin-and-light-laptop-i114069837-s1030996706.html?search=1,908994f7ec.csv,Mi Redmibook 15 Core I3 11Th Gen/8 Gb/256 Gb Ssd/Windows 10 Home/15.6-Inch(39.62 Cms) Fhd Anti Glare/Ms Office/Charcoal Gray/1.8 Kg Thin And Light Laptop,0,0,Brand MI SKU 114069837_NP-1030996706 Storage Capacity 256GB Ram Memory 8GB Display Size 15.6 Inch Operating System Windows 10 Processor Intel Core i3 Generation 11th CPU Cores Dual Core
https://www.daraz.com.np/products/xlab-x-book-series-xl-156p-laptop-i3-8gb-ram-256gb-ssd-fingerprint-security-156-full-hd-display-i110406038-s1029932076.html?search=1,fd36fb8f9c.csv,"xLab x-Book Series XL-156P Laptop- i3, 8GB RAM, 256GB SSD, Fingerprint Security, 15.6"" Full HD Display",0,0,Brand XLAB SKU 110406038_NP-1029932076 Display Size 15.6 Inch Operating System Windows 10 CPU Cores Quad Core Ram Memory 8GB Storage Capacity 256GB Processor Intel Core i3 Generation 10th
https://www.daraz.com.np/products/msi-laptop-modern-15-a11sbu-i5-11th-gen-1155g7-8gb-ram-512gb-ssd-mx450-2gb-156-fhd-100-srgb-color-gamut-backlit-keyboard-win-10-i114884071-s1034232894.html?search=1,6622265cfe.csv,"MSI Laptop Modern 15 A11SBU ( i5-11th Gen 1155G7 | 8GB RAM | 512GB SSD | MX450 2GB | 15.6"" FHD 100% sRGB Color Gamut | Backlit Keyboard | Win 10)",0,0,Brand MSI SKU 114884071_NP-1034232894 Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows CPU Cores Quad Core Ram Memory 8GB Camera Front (Megapixels) Below 5 MP Model No. Modern 15 A11SBU Touch Pad Not Specified Input Output ports HDMI AC Adapter Yes Graphic Card NVIDIA Battery Life 1-5 Hour Storage Capacity 512GB Processor Intel Storage Type SSD Graphics memory 2GB Generation 11th Warranty Policy EN Carry in
https://www.daraz.com.np/products/msi-laptop-modern-15-a11sbu-i7-11th-gen-1195g7-8gb-ram-512gb-ssd-mx450-2gb-156-fhd-100-srgb-color-gamut-backlit-keyboard-win-10-i114884143-s1034246732.html?search=1,5ab98eb972.csv,"MSI Laptop Modern 15 A11SBU ( i7-11th Gen 1195G7 | 8GB RAM | 512GB SSD | MX450 2GB | 15.6"" FHD 100% sRGB Color Gamut | Backlit Keyboard | Win 10)",0,0,Brand MSI SKU 114884143_NP-1034246732 Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows CPU Cores Quad Core Ram Memory 8GB Camera Front (Megapixels) Below 5 MP Model No. Modern 15 A11SBU Input Output ports HDMI Graphic Card NVIDIA Battery Life 1-5 Hour Storage Capacity 512GB Processor Intel Storage Type SSD Graphics memory 2GB Generation 11th Warranty Policy EN Carry in
https://www.daraz.com.np/products/asus-rog-zephyrus-m16-2022-gu603zw-k8093w-i9-12900h-32gb-1tb-ssd-rtx-3070ti-qhd-i128040780-s1035108184.html?search=1,552bc49a80.csv,Asus ROG Zephyrus M16 (2022) GU603ZW-K8093W - i9 12900H | 32GB | 1TB SSD | RTX 3070TI | QHD+,0,0,Brand ASUS SKU 128040780_NP-1035108184 Display Size Not Specified Operating System Windows RAM Memory 32GB Model No. Asus ROG Zephyrus M16 (2022) GU603ZW Touch Pad Yes Graphic Card NVIDIA GeForce RTX storage_capacity_new 1TB Processor Intel Core i9 Storage Type SSD Touch No Graphics memory 8GB & Up Generation 12th Warranty Policy EN Physical damage not included
https://www.daraz.com.np/products/msi-modern-15-a11mu-11th-gen-i7-1195g7-8-gb-ram-512gb-ssd-intel-iris-xe-win-10-i115317236-s1034474998.html?search=1,6b15971d31.csv,MSI Modern 15 A11MU | 11th Gen i7 -1195G7| 8 GB RAM | 512GB SSD | Intel Iris Xe | Win 10,0,0,Brand MSI SKU 115317236_NP-1034474998 Display Size 15.6 Inch CPU Cores Quad Core Ram Memory 8GB Storage Capacity 512GB Processor Intel Operating System Windows Generation 11th Camera Front (Megapixels) Below 5 MP Touch Pad No Input Output ports HDMI AC Adapter Yes Graphic Card Integrated Battery Life 1-5 Hour Touch No Graphics memory Integrated Graphics Card CPU Speed (GHz) 4-5 Ghz Wireless Connectivity WIFI + Bluetooth Model No. Modern 15 A11MU Warranty Policy EN Carry in
https://www.daraz.com.np/products/avita-liber-e-intel-i5-1235u-i128248026-s1035373900.html?search=1,be4d33368c.csv,AVITA LIBER E INTEL i5-1235U,0,0,Brand Avita SKU 128248026_NP-1035373900 Condition New Number Of Cpu Cores Octa-core Processor Intel Core i5 Warranty Policy EN Warranty will not cover physical damage.
https://www.daraz.com.np/products/asus-zenbook-14-flip-oled-up3404va-i7-13th-gen-1360p-16-gb-ram-1-tb-g4-ssd-intel-iris-xe-graphics-14-oled-wq-28k-display-genuine-windows-11-genuine-office-foggy-silver-sleeve-stylus-nagmani-international-i128131741-s1035222932.html?search=1,8f42250992.csv,"ASUS Zenbook 14 Flip OLED UP3404VA -i7 13th Gen 1360P/ 16 GB RAM/ 1 TB G4 SSD/ Intel® Iris Xe Graphics/ 14"" OLED WQ + 2.8K Display/ Genuine Windows 11/ Genuine Office/ Foggy Silver/ Sleeve/ Stylus - Nagmani International",0,0,Brand ASUS SKU 128131741_NP-1035222932 Display Size 14 Inch Operating System Windows CPU Cores Dodeca Core Ram Memory 16GB Storage Capacity 1TB Processor Intel Core i7 Generation 13th
https://www.daraz.com.np/products/dell-inspiron-7506-2-in-1-laptop-i115058877-s1031473447.html?search=1,ec684423bf.csv,Dell Inspiron 7506 2-in-1 laptop,0,0,Brand No Brand SKU 115058877_NP-1031473447 Storage Capacity 512GB Ram Memory 12GB Display Size 15.6 Operating System Windows 10 Processor Not Specified Generation 7th CPU Cores Not Specified
https://www.daraz.com.np/products/dell-inspiron-g15-5515-amd-ryzen-7-5800h-8gb-8gb-512ssd-nvidia-rtx-3050-4gb-gddr6-fhd-win-11-i118669421-s1032513862.html?search=1,1e87ad01b3.csv,Dell Inspiron G15 5515 - AMD Ryzen 7 5800H | 8GB + 8GB | 512SSD | NVIDIA RTX 3050 4GB GDDR6 | FHD | Win 11,0,0,Brand Dell SKU 118669421_NP-1032513862 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor Ryzen 7 Generation Not Specified Warranty Policy EN Physical Damage not included
https://www.daraz.com.np/products/dell-lnspiron-15-3511-i7-1165g7-8gb-512gb-156-fhd-fpr-nvidia-mx3502gb-gddr5-ws11-silver-backpack-i115731289-s1031620769.html?search=1,d12f119787.csv,"Dell lnspiron 15 3511 i7-1165G7-8GB-512GB-15.6""-FHD--FPR-NVIDIA MX3502GB GDDR5-WS11-Silver (Backpack)",0,0,Brand Dell SKU 115731289_NP-1031620769 Display Size 15.6 Inch CPU Cores Hexa Core Ram Memory 8GB Storage Capacity 512GB Processor Core i7 Operating System Windows Generation 11th Touch Pad Yes AC Adapter Yes Graphic Card NVIDIA Storage Type SSD Touch No Graphics memory 2GB Wireless Connectivity WIFI + Bluetooth Model No. Dell inspiron 15 3511 i7
https://www.daraz.com.np/products/msi-modern-14-b5m-laptop-amd-ryzen-7-5700u-8gb-ram-256gb-m2-nvme-ssd-14-fhd-ips-wi-fi-6-backlit-keyboard-usb-c-win-11-home-13kg-i114874935-s1031309056.html?search=1,e68d4ced59.csv,"MSI Modern 14 B5M Laptop (AMD Ryzen 7 5700U | 8GB RAM | 256GB M.2 NVMe SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | Win 11 Home | 1.3KG)",0,0,Brand MSI SKU 114874935_NP-1031309056 Display Size 14 Inch Operating System Windows CPU Cores Octa Core Ram Memory 8GB Storage Capacity 512GB Processor Ryzen 5 Generation 5th Warranty Policy EN Carry in
https://www.daraz.com.np/products/dell-wyse-5470-intel-celeron-processor-8gb-ram-256gb-ssd-storage-intel-uhd-graphics-14-fhd-display-i129728569-s1037589964.html?search=1,babfa44db5.csv,Dell Wyse 5470 (Intel Celeron Processor | 8GB RAM | 256GB SSD Storage | Intel UHD Graphics | 14″ FHD Display),0,0,Brand No Brand SKU 129728569_NP-1037589964 Display Size 14 Inch Operating System Windows CPU Cores Not Specified Ram Memory 8GB Storage Capacity 256GB Processor Intel Generation 11th
https://www.daraz.com.np/products/msi-modern-14-b10mw-10th-gen-i7-10510u-8gb-ram-256gb-ssd-intel-uhd-14-full-hd-ips-screen-white-backlight-keyboard-usb-c-port-13-kg-i114876906-s1034246761.html?search=1,3b9f5db99d.csv,"MSI Modern 14 B10MW | 10th Gen i7 10510U | 8GB RAM | 256GB SSD | Intel UHD | 14"" Full HD IPS Screen | White Backlight Keyboard | USB-C Port | 1.3 KG)",0,0,Brand MSI SKU 114876906_NP-1034246761 Display Size 14 Inch Operating System Windows CPU Cores Quad Core Ram Memory 8GB Storage Capacity 256GB Processor Intel Generation 10th Warranty Policy EN Carry in
https://www.daraz.com.np/products/msi-sword-16-hx-b14vekg-laptop-14th-gen-intel-core-i7-14700hx-16gb-ram-1tb-ssd-16-wuxga-144hz-nvidia-rtx-4050-6gb-rgb-keyboard-win-11-i129962371-s1037824935.html?search=1,ec1f2fce68.csv,"MSI Sword 16 HX B14VEKG Laptop (14th Gen Intel Core i7-14700HX | 16GB RAM | 1TB SSD | 16"" WUXGA 144Hz | NVIDIA RTX 4050 6GB | RGB Keyboard | Win 11)",0,0,Brand MSI SKU 129962371_NP-1037824935 CPU Speed (GHz) 4-5 Ghz Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows Camera Front (Megapixels) Below 5 MP RAM Memory 16GB Model No. Sword 16 HX Input Output ports HDMI AC Adapter Yes Graphic Card NVIDIA GeForce RTX Battery Life 1-5 Hour storage_capacity_new 1TB Processor Intel Core i7 Storage Type SSD Graphics memory 6GB Generation Not Specified Warranty Policy EN manufacturing defect
https://www.daraz.com.np/products/dell-inspiron-16-5630-i7-13th-gen-1360p-16gb-512ssd-nvidia-rtx-2050-4gb-gddr6-fhd-backlit-keyboard-fingerprint-2-years-warranty-i128211785-s1035349250.html?search=1,1b8b27e562.csv,Dell Inspiron 16 5630 i7 13th Gen - 1360P | 16GB | 512SSD | NVIDIA RTX 2050 4GB GDDR6 | FHD | Backlit Keyboard | Fingerprint | 2 Years Warranty,0,0,Brand Dell SKU 128211785_NP-1035349250 Wireless Connectivity WIFI + Bluetooth Display Size Not Specified Operating System Windows CPU Cores Not Specified Ram Memory 16GB Touch Pad Yes Graphic Card NVIDIA Storage Capacity 512GB Processor Intel Core i7 Storage Type SSD Touch No Graphics memory 4GB Generation 13th Warranty Policy EN Physical damage not included.
